t,H,L
1424.0,1.8422315657294988,5.4768004506361
1425.0,1.8422210981882372,5.477157120579558
1426.0,1.8422107520839157,5.477513683397014
1427.0,1.8422005273225532,5.47787013931902
1428.0,1.8421904238103364,5.47822648857575
1429.0,1.8421804414536194,5.478582731397
1430.0,1.842170580158923,5.478938868012191
1431.0,1.8421608398329348,5.479294898650367
1432.0,1.8421512203825081,5.479650823540196
1433.0,1.8421417217146623,5.480006642909975
1434.0,1.8421323437365813,5.4803623569876265
1435.0,1.8421230863556142,5.480717966000701
1436.0,1.8421139494792742,5.481073470176379
1437.0,1.8421049330152381,5.481428869741471
1438.0,1.8420960368713466,5.481784164922418
1439.0,1.842087260955603,5.482139355945294
1440.0,1.8420786051761728,5.482494443035804
1441.0,1.8420700694413843,5.482849426419287
1442.0,1.8420616536597267,5.48320430632072
1443.0,1.8420533577398512,5.483559082964712
1444.0,1.8420451815905692,5.483913756575511
1445.0,1.8420371251208525,5.484268327377
1446.0,1.8420291882398332,5.4846227955927045
1447.0,1.8420213708568025,5.484977161445785
1448.0,1.842013672881211,5.485331425159047
1449.0,1.842006094222668,5.485685586954933
1450.0,1.8419986347909405,5.486039647055529
1451.0,1.841991294495954,5.486393605682566
1452.0,1.841984073247791,5.486747463057417
1453.0,1.841976970956691,5.4871012194011
1454.0,1.8419699875330504,5.48745487493428
1455.0,1.8419631228874211,5.487808429877269
1456.0,1.8419563769305114,5.488161884450024
1457.0,1.8419497495731847,5.488515238872154
1458.0,1.8419432407264593,5.488868493362913
1459.0,1.841936850301508,5.489221648141211
1460.0,1.841930578209658,5.489574703425603
1461.0,1.8419244243623893,5.489927659434302
1462.0,1.8419183886713364,5.49028051638517
1463.0,1.8419124710482857,5.490633274495723
1464.0,1.8419066714051768,5.490985933983135
1465.0,1.841900989654101,5.491338495064231
1466.0,1.8418954257073012,5.491690957955496
1467.0,1.841889979477172,5.492043322873071
1468.0,1.8418846508762583,5.492395590032755
1469.0,1.8418794398172562,5.4927477596500065
1470.0,1.8418743462130114,5.4930998319399436
1471.0,1.8418693699765194,5.493451807117346
1472.0,1.841864511020925,5.493803685396653
1473.0,1.841859769259522,5.494155466991969
1474.0,1.8418551446057527,5.494507152117059
1475.0,1.8418506369732075,5.494858740985355
1476.0,1.8418462462756247,5.495210233809952
1477.0,1.8418419724268895,5.495561630803612
1478.0,1.8418378153410349,5.495912932178763
1479.0,1.8418337749322398,5.4962641381475015
1480.0,1.8418298511148294,5.49661524892159
1481.0,1.8418260438032752,5.496966264712463
1482.0,1.8418223529121935,5.497317185731224
1483.0,1.8418187783563462,5.4976680121886465
1484.0,1.8418153200506397,5.498018744295178
1485.0,1.8418119779101247,5.498369382260935
1486.0,1.841808751849996,5.498719926295711
1487.0,1.8418056417855915,5.49907037660897
1488.0,1.841802647632393,5.499420733409855
1489.0,1.8417997693060244,5.499770996907182
1490.0,1.8417970067222527,5.500121167309445
1491.0,1.8417943597969866,5.500471244824812
1492.0,1.8417918284462764,5.500821229661135
1493.0,1.8417894125863143,5.50117112202594
1494.0,1.841787112133433,5.501520922126436
1495.0,1.841784927004106,5.50187063016951
1496.0,1.8417828571149468,5.502220246361732
1497.0,1.8417809023827092,5.502569770909355
1498.0,1.8417790627242863,5.502919204018313
